ProductID,Product,Segment,Category,ManufacturerID,Price
904,Ondex UE-13,Extreme,,8,USD 1417.5
905,Ondex UE-14,Extreme,,8,USD 635.2
906,Ondex UE-15,Extreme,,8,USD 446.2
907,Ondex UE-16,Extreme,,8,USD 756
908,Ondex UE-17,Extreme,,8,USD 241.45
909,Ondex UE-18,Extreme,,8,USD 246.7
910,Ondex UE-19,Extreme,,8,USD 446.2
911,Ondex UE-20,Extreme,,8,USD 329.78
912,Ondex UE-21,Extreme,,8,USD 329.78
913,Ondex UE-22,Extreme,,8,USD 388.45
914,Ondex UE-23,Extreme,,8,USD 603.7
915,Ondex UE-24,Extreme,,8,USD 556.45
916,Ondex UE-25,Extreme,,8,USD 839.95
917,Ondex UE-26,Extreme,,8,USD 329.78
918,Ondex UE-27,Extreme,,8,USD 329.78
919,Ondex UE-28,Extreme,,8,USD 329.78
920,Ondex UE-29,Extreme,,8,USD 329.78
921,Ondex UE-30,Extreme,,8,USD 524.95
922,Ondex UE-31,Extreme,,8,USD 488.2
923,Ondex UE-32,Extreme,,8,USD 157.395
924,Ondex UE-33,Extreme,,8,USD 330.7
925,Ondex UE-34,Extreme,,8,USD 330.7
926,Ondex UE-35,Extreme,,8,USD 658.35
927,Ondex UE-36,Extreme,,8,USD 640.45
928,Ondex UE-37,Extreme,,8,USD 329.78
929,Ondex UE-38,Extreme,,8,USD 329.78
930,Ondex UE-39,Extreme,,8,USD 582.7
931,Ondex UE-40,Extreme,,8,USD 356.9475
932,Ondex UE-41,Extreme,,8,USD 430.45
933,Ondex UE-42,Extreme,,8,USD 577.45
934,Ondex UE-43,Extreme,,8,USD 329.78
935,Ondex UE-44,Extreme,,8,USD 787.4
936,Ondex UE-45,Extreme,,8,USD 524.95
937,Ondex UE-46,Extreme,,8,USD 524.95
938,Ondex UC-01,Convenience,Urban,8,USD 102.5325
939,Ondex UC-02,Convenience,,8,USD 448.35
940,Ondex UC-03,Convenience,,8,USD 698.2
941,Ondex UC-04,Convenience,,8,USD 944.95
942,Ondex UC-05,Convenience,,8,USD 637.88
943,Ondex UC-06,Convenience,,8,USD 695.625
944,Ondex UC-07,Convenience,,8,USD 747.6
945,Ondex UC-08,Convenience,,8,USD 702.98
946,Ondex UC-09,Convenience,,8,USD 708.7
947,Ondex UC-10,Convenience,,8,USD 724.45
948,Ondex UC-11,Convenience,,8,USD 784.8225
949,Ondex UC-12,Convenience,,8,USD 1286.2
950,Ondex UC-13,Convenience,,8,USD 1417.45
951,Ondex UC-14,Convenience,,8,USD 329.78
952,Ondex UC-15,Convenience,,8,USD 299.2
953,Ondex UC-16,Convenience,,8,USD 127.8375
954,Ondex UC-17,Convenience,,8,USD 698.2
955,Ondex UC-18,Convenience,,8,USD 829.45
956,Ondex UC-19,Convenience,,8,USD 874.0725
957,Ondex UC-20,Convenience,,8,USD 853.0725
958,Ondex UC-21,Convenience,,8,USD 761.2
959,Ondex UC-22,Convenience,,8,USD 863.5725
960,Ondex UC-23,Convenience,,8,USD 329.78
961,Ondex UC-24,Convenience,,8,USD 166.6875
962,Ondex UC-25,Convenience,,8,USD 524.95
963,Ondex UC-26,Convenience,,8,USD 432.6
964,Ondex UC-27,Convenience,,8,USD 356.95
965,Ondex UC-28,Convenience,,8,USD 524.95
966,Ondex UC-29,Convenience,,8,USD 509.2
967,Ondex UC-30,Convenience,,8,USD 771.7
968,Ondex UC-31,Convenience,,8,USD 708.6975
969,Ondex UC-32,Convenience,,8,USD 419.95
970,Ondex UC-33,Convenience,,8,USD 997.4475
971,Ondex UC-34,Convenience,,8,USD 1286.2
972,Ondex UC-35,Convenience,,8,USD 690.375
973,Ondex UC-36,Convenience,,8,USD 643.13
974,Ondex UC-37,Convenience,,8,USD 695.1
975,Ondex UC-38,Convenience,,8,USD 755.475
976,Ondex UC-39,Convenience,,8,USD 349.075
977,Ondex UC-40,Convenience,,8,USD 524.95
978,Ondex UC-41,Convenience,,8,USD 803.2
979,Ondex UC-42,Convenience,,8,USD 409.45
980,Ondex UC-43,Convenience,,8,USD 432.6
981,Ondex UC-44,Convenience,,8,USD 219.98
982,Ondex UC-45,Convenience,,8,USD 1454.2
983,Ondex UC-46,Convenience,,8,USD 485.1
984,Ondex UC-47,Convenience,,8,USD 329.78
985,Ondex UC-48,Convenience,,8,USD 829.45
986,Ondex UC-49,Convenience,,8,USD 367.45
987,Ondex UC-50,Convenience,,8,USD 192.3075
988,Ondex UC-51,Convenience,,8,USD 414.7
989,Ondex UC-52,Convenience,,8,USD 467.2
990,Ondex UC-53,Convenience,,8,USD 530.2
991,Ondex UC-54,Convenience,,8,USD 329.78
992,Ondex UC-55,Convenience,,8,USD 314.95
993,Ondex UC-56,Convenience,,8,USD 448.35
994,Ondex UC-57,Convenience,,8,USD 485.1
995,Ondex UC-58,Convenience,,8,USD 598.45
996,Ondex UC-59,Convenience,,8,USD 729.7
997,Ondex UC-60,Convenience,,8,USD 874.073333333333
998,Ondex UC-61,Convenience,,8,USD 729.7
999,Ondex UC-62,Convenience,,8,USD 782.2
1000,Ondex YY-01,Youth,Youth,8,USD 112.825
1001,Ondex YY-02,Youth,,8,USD 446.2
1002,Ondex YY-03,Youth,,8,USD 288.7
1003,Ondex YY-04,Youth,,8,USD 86.575
1004,Ondex YY-05,Youth,,8,USD 329.78
1005,Ondex YY-06,Youth,,8,USD 125.95
1006,Ondex YY-07,Youth,,8,USD 99.7
1007,Ondex YY-08,Youth,,8,USD 486.68
1008,Ondex YY-09,Youth,,8,USD 280.825
1009,Ondex YY-10,Youth,,8,USD 139.075
1010,Ondex YY-11,Youth,,8,USD 329.78
1011,Ondex YY-12,Youth,,8,USD 293.95
1012,Ondex YY-13,Youth,,8,USD 178.45
1013,Ondex YY-14,Youth,,8,USD 104.95
1014,Ondex YY-15,Youth,,8,USD 86.575
1015,Ondex YY-16,Youth,,8,USD 329.78
1016,Ondex YY-17,Youth,,8,USD 329.78
1017,Ondex YY-18,Youth,,8,USD 317.5725
1018,Ondex YY-19,Youth,,8,USD 329.78
1019,Ondex YY-20,Youth,,8,USD 236.2
1020,Ondex YY-21,Youth,,8,USD 329.78
1021,Ondex YY-22,Youth,,8,USD 44.52
1022,Ondex YY-23,Youth,,8,USD 157.45
1023,Ondex YY-24,Youth,,8,USD 320.2
1024,Ondex YY-25,Youth,,8,USD 329.78
1025,Ondex YY-26,Youth,,8,USD 329.78
1026,Ondex YY-27,Youth,,8,USD 181.075
1027,Diament UM-01,Moderation,Urban,9,USD 1259.95
1028,Diament UM-02,Moderation,,9,USD 1136.5725
1029,Diament UC-01,Convenience,Urban,9,USD 1207.2375
1030,Diament UC-02,Convenience,,9,USD 1364.74
1031,Diament UC-03,Convenience,,9,USD 1049.74
1032,Diament UC-04,Convenience,,9,USD 1207.2375
1033,Diament UC-05,Convenience,,9,USD 1031.5725
1034,Diament UC-06,Convenience,,9,USD 997.24
1035,Diament UC-07,Convenience,,9,USD 1207.2375
1036,Diament UC-08,Convenience,,9,USD 1207.2375
1037,Diament UC-09,Convenience,,9,USD 1417.24
1038,Diament UC-10,Convenience,,9,USD 1364.74
1039,Diament UC-11,Convenience,,9,USD 329.78
1040,Diament UC-12,Convenience,,9,USD 1312.45
1041,Diament UC-13,Convenience,,9,USD 1102.24
1042,Diament UC-14,Convenience,,9,USD 1207.24
1043,Ductal MA-01,All Season,Mix,10,USD 419.95
1044,Ductal MA-02,All Season,,10,USD 286.075
1045,Ductal MA-03,All Season,,10,USD 217.825
1046,Ductal MA-04,All Season,,10,USD 104.95
1047,Ductal MA-05,All Season,,10,USD 236.2
1048,Ductal MA-06,All Season,,10,USD 329.78
1049,Ductal MA-07,All Season,,10,USD 278.2
1050,Ductal MA-08,All Season,,10,USD 293.95
1051,Ductal MA-09,All Season,,10,USD 54.5475
1052,Ductal MA-10,All Season,,10,USD 251.95
1053,Ductal MA-11,All Season,,10,USD 346.45
1054,Ductal MA-12,All Season,,10,USD 299.2
1055,Ductal RP-01,Productivity,Rural,10,USD 62.9475
1056,Ductal RP-02,Productivity,,10,USD 62.9475
1057,Ductal RP-03,Productivity,,10,USD 136.45
1058,Ductal RP-04,Productivity,,10,USD 136.45
1059,Ductal RP-05,Productivity,,10,USD 178.45
1060,Ductal RP-06,Productivity,,10,USD 178.45
1061,Ductal RP-07,Productivity,,10,USD 188.95
1062,Ductal RP-08,Productivity,,10,USD 188.95
1063,Ductal RP-09,Productivity,,10,USD 246.6975
1064,Ductal RP-10,Productivity,,10,USD 246.6975
1065,Ductal RP-11,Productivity,,10,USD 314.95
1066,Ductal RP-12,Productivity,,10,USD 314.95
1067,Ductal RP-13,Productivity,,10,USD 406.825
1068,Ductal RP-14,Productivity,,10,USD 406.825
1069,Ductal RP-15,Productivity,,10,USD 157.45
1070,Ductal RP-16,Productivity,,10,USD 157.45
1071,Ductal RP-17,Productivity,,10,USD 209.95
1072,Ductal RP-18,Productivity,,10,USD 209.95
1073,Ductal RP-19,Productivity,,10,USD 257.1975
1074,Ductal RP-20,Productivity,,10,USD 257.1975
1075,Ductal RP-21,Productivity,,10,USD 259.825
1076,Ductal RP-22,Productivity,,10,USD 259.825
1077,Ductal RP-23,Productivity,,10,USD 383.2
1078,Ductal RP-24,Productivity,,10,USD 383.2
1079,Ductal RP-25,Productivity,,10,USD 265.075
1080,Ductal RP-26,Productivity,,10,USD 265.075
1081,Ductal RP-27,Productivity,,10,USD 236.2
1082,Ductal RP-28,Productivity,,10,USD 236.2
1083,Ductal RP-29,Productivity,,10,USD 55.0725
1084,Ductal RP-30,Productivity,,10,USD 55.0725
1085,Ductal RP-31,Productivity,,10,USD 131.2
1086,Ductal RP-32,Productivity,,10,USD 131.2
1087,Ductal RP-33,Productivity,,10,USD 286.075
1088,Ductal RP-34,Productivity,,10,USD 286.075
1089,Ductal RP-35,Productivity,,10,USD 393.7
1090,Ductal RP-36,Productivity,,10,USD 393.7
1091,Ductal RP-37,Productivity,,10,USD 181.075
1092,Ductal RP-38,Productivity,,10,USD 181.075
1093,Ductal RP-39,Productivity,,10,USD 62.95
1094,Ductal RP-40,Productivity,,10,USD 62.95
1095,Ductal RP-41,Productivity,,10,USD 125.95
1096,Ductal RP-42,Productivity,,10,USD 125.95
1097,Ductal RP-43,Productivity,,10,USD 320.2
1098,Ductal RP-44,Productivity,,10,USD 320.2
1099,Ductal RP-45,Productivity,,10,USD 65.5725
1100,Ductal RP-46,Productivity,,10,USD 65.5725
1101,Ductal RP-47,Productivity,,10,USD 238.8225
1102,Ductal RP-48,Productivity,,10,USD 238.8225
1103,Ductal RP-49,Productivity,,10,USD 162.7
1104,Ductal RP-50,Productivity,,10,USD 162.7
1105,Ductal RP-51,Productivity,,10,USD 259.825
1106,Ductal RP-52,Productivity,,10,USD 259.825
1107,Ductal RP-53,Productivity,,10,USD 160.075
1108,Ductal RP-54,Productivity,,10,USD 160.075
1109,Ductal RP-55,Productivity,,10,USD 223.0725
1110,Ductal RP-56,Productivity,,10,USD 223.0725
1111,Ductal RP-57,Productivity,,10,USD 120.7
1112,Ductal RP-58,Productivity,,10,USD 120.7
1113,Ductal RS-01,Select,Rural,10,USD 194.2
1114,Ductal RS-02,Select,,10,USD 228.325
1115,Ductal RS-03,Select,,10,USD 456.7
1116,Ductal RS-04,Select,,10,USD 267.7
1117,Ductal RS-05,Select,,10,USD 309.7
1118,Ductal RS-06,Select,,10,USD 398.95
1119,Ductal RS-07,Select,,10,USD 293.95
1120,Ductal RS-08,Select,,10,USD 241.45
1121,Ductal RS-09,Select,,10,USD 94.4475
1122,Ductal RS-10,Select,,10,USD 157.45
1123,Ductal RS-11,Select,,10,USD 288.6975
1124,Ductal UM-01,Moderation,Urban,10,USD 692.95
1125,Ductal UM-02,Moderation,,10,USD 1018.45
1126,Ductal UM-03,Moderation,,10,USD 745.45
1127,Ductal UM-04,Moderation,,10,USD 839.95
1128,Ductal UM-05,Moderation,,10,USD 918.7
1129,Ductal UM-06,Moderation,,10,USD 509.2
1130,Ductal UM-07,Moderation,,10,USD 981.7
1131,Ductal UM-08,Moderation,,10,USD 477.6975
1132,Ductal UM-09,Moderation,,10,USD 645.7
1133,Ductal UM-10,Moderation,,10,USD 650.95
1134,Ductal UM-11,Moderation,,10,USD 958.0725
1135,Ductal UM-12,Moderation,,10,USD 960.7
1136,Ductal UM-13,Moderation,,10,USD 761.2
1137,Ductal UM-14,Moderation,,10,USD 850.45
1138,Ductal UM-15,Moderation,,10,USD 224.3325
1139,Ductal UM-16,Moderation,,10,USD 682.45
1140,Ductal UM-17,Moderation,,10,USD 845.2
1141,Ductal UM-18,Moderation,,10,USD 900.3225
1142,Ductal UM-19,Moderation,,10,USD 766.45
1143,Ductal UM-20,Moderation,,10,USD 556.45
1144,Ductal UR-01,Regular,Urban,10,USD 419.95
1145,Ductal UR-02,Regular,,10,USD 351.7
1146,Ductal UR-03,Regular,,10,USD 65.5725
1147,Ductal UR-04,Regular,,10,USD 98.6475
1148,Ductal UR-05,Regular,,10,USD 314.95
1149,Ductal UR-06,Regular,,10,USD 152.4075
1150,Ductal UR-07,Regular,,10,USD 472.5
1151,Ductal UR-08,Regular,,10,USD 162.6975
1152,Ductal UR-09,Regular,,10,USD 209.9475
1153,Ductal UR-10,Regular,,10,USD 372.7
1154,Ductal UR-11,Regular,,10,USD 139.0725
1155,Ductal UR-12,Regular,,10,USD 629.95
1156,Ductal UR-13,Regular,,10,USD 346.45
1157,Ductal UR-14,Regular,,10,USD 383.2
1158,Ductal UR-15,Regular,,10,USD 209.9475
1159,Ductal UR-16,Regular,,10,USD 194.1975
1160,Ductal UR-17,Regular,,10,USD 329.78
1161,Ductal UR-18,Regular,,10,USD 183.6975
1162,Ductal UR-19,Regular,,10,USD 250.8975
1163,Ductal UR-20,Regular,,10,USD 329.78
1164,Ductal UR-21,Regular,,10,USD 107.5725
1165,Ductal UE-01,Extreme,Urban,10,USD 577.45
1166,Ductal UE-02,Extreme,,10,USD 551.2
1167,Ductal UE-03,Extreme,,10,USD 312.3225
1168,Ductal UE-04,Extreme,,10,USD 393.7
1169,Ductal UE-05,Extreme,,10,USD 435.7
1170,Ductal UE-06,Extreme,,10,USD 467.2
1171,Ductal UE-07,Extreme,,10,USD 425.2
1172,Ductal UE-08,Extreme,,10,USD 493.45
1173,Ductal UE-09,Extreme,,10,USD 535.45
1174,Ductal UE-10,Extreme,,10,USD 577.45
1175,Ductal UE-11,Extreme,,10,USD 855.7
1176,Ductal UE-12,Extreme,,10,USD 666.7
1177,Ductal UE-13,Extreme,,10,USD 288.7
1178,Ductal UE-14,Extreme,,10,USD 606.3225
1179,Ductal UE-15,Extreme,,10,USD 635.2
1180,Ductal UE-16,Extreme,,10,USD 561.7
1181,Ductal UE-17,Extreme,,10,USD 419.95
1182,Ductal UE-18,Extreme,,10,USD 236.2
1183,Ductal UE-19,Extreme,,10,USD 750.7
1184,Ductal UE-20,Extreme,,10,USD 629.95
1185,Ductal UE-21,Extreme,,10,USD 419.95
1186,Ductal UE-22,Extreme,,10,USD 425.2
1187,Ductal UE-23,Extreme,,10,USD 456.7
1188,Ductal UE-24,Extreme,,10,USD 629.9475
1189,Ductal UE-25,Extreme,,10,USD 329.78
1190,Ductal UE-26,Extreme,,10,USD 194.1975
1191,Ductal UE-27,Extreme,,10,USD 288.7
1192,Ductal UE-28,Extreme,,10,USD 346.4475
1193,Ductal UE-29,Extreme,,10,USD 329.78
1194,Ductal UE-30,Extreme,,10,USD 803.2
1195,Ductal UE-31,Extreme,,10,USD 296.5725
1196,Ductal UE-32,Extreme,,10,USD 440.95
1197,Ductal UE-33,Extreme,,10,USD 440.95
1198,Ductal UE-34,Extreme,,10,USD 467.2
1199,Ductal UC-01,Convenience,Urban,10,USD 141.6975
1200,Ductal UC-02,Convenience,,10,USD 165.3225
1201,Ductal UC-03,Convenience,,10,USD 577.45
1202,Ductal UC-04,Convenience,,10,USD 619.45
1203,Ductal UC-05,Convenience,,10,USD 341.2
1204,Ductal UC-06,Convenience,,10,USD 456.7
1205,Ductal UC-07,Convenience,,10,USD 409.45
1206,Ductal UC-08,Convenience,,10,USD 551.2
1207,Ductal UC-09,Convenience,,10,USD 729.7
1208,Ductal UC-10,Convenience,,10,USD 330.7
1209,Ductal UC-11,Convenience,,10,USD 98.4375
1210,Ductal UC-12,Convenience,,10,USD 603.7
1211,Ductal UC-13,Convenience,,10,USD 766.45
1212,Ductal UC-14,Convenience,,10,USD 482.95
1213,Ductal UC-15,Convenience,,10,USD 566.95
1214,Ductal UC-16,Convenience,,10,USD 682.45
1215,Ductal UC-17,Convenience,,10,USD 367.45
1216,Ductal UC-18,Convenience,,10,USD 329.78
1217,Ductal UC-19,Convenience,,10,USD 593.2
1218,Ductal UC-20,Convenience,,10,USD 173.1975
1219,Ductal UC-21,Convenience,,10,USD 325.4475
1220,Ductal UC-22,Convenience,,10,USD 682.45
1221,Ductal UC-23,Convenience,,10,USD 839.95
1222,Ductal UC-24,Convenience,,10,USD 383.2
1223,Ductal UC-25,Convenience,,10,USD 456.7
1224,Ductal UC-26,Convenience,,10,USD 467.1975
1225,Ductal UC-27,Convenience,,10,USD 257.2
1226,Ductal UC-28,Convenience,,10,USD 572.2
1227,Ductal UC-29,Convenience,,10,USD 351.7
1228,Ductal UC-30,Convenience,,10,USD 146.95
1229,Ductal UC-31,Convenience,,10,USD 288.7
1230,Ductal UC-32,Convenience,,10,USD 524.95
1231,Ductal UC-33,Convenience,,10,USD 761.2
1232,Ductal UC-34,Convenience,,10,USD 393.7
1233,Pneuma MP-01,Productivity,Mix,12,USD 330.645
1234,Pneuma MP-02,Productivity,,12,USD 330.645
1235,Pneuma MP-03,Productivity,,12,USD 482.9
1236,Pneuma MP-04,Productivity,,12,USD 482.9
1237,Pneuma MP-05,Productivity,,12,USD 340.095
1238,Pneuma MP-06,Productivity,,12,USD 340.095
1239,Pneuma MP-07,Productivity,,12,USD 472.45
1240,Pneuma MP-08,Productivity,,12,USD 472.45
1241,Pneuma MP-09,Productivity,,12,USD 398.895
1242,Pneuma MP-10,Productivity,,12,USD 398.895
1243,Pneuma MP-11,Productivity,,12,USD 482.9
1244,Pneuma MP-12,Productivity,,12,USD 482.9
1245,Pneuma MP-13,Productivity,,12,USD 509.2
1246,Pneuma MP-14,Productivity,,12,USD 509.2
1247,Pneuma MP-15,Productivity,,12,USD 498.65
1248,Pneuma MP-16,Productivity,,12,USD 498.65
1249,Pneuma MP-17,Productivity,,12,USD 414.6975
1250,Pneuma MP-18,Productivity,,12,USD 414.6975
1251,Pneuma MP-19,Productivity,,12,USD 430.4
1252,Pneuma MP-20,Productivity,,12,USD 430.4
1253,Pneuma MP-21,Productivity,,12,USD 446.15
1254,Pneuma MP-22,Productivity,,12,USD 446.15
1255,Pneuma MP-23,Productivity,,12,USD 377.9
1256,Pneuma MP-24,Productivity,,12,USD 377.9
1257,Pneuma MP-25,Productivity,,12,USD 322.77
1258,Pneuma MP-26,Productivity,,12,USD 322.77
1259,Pneuma MP-27,Productivity,,12,USD 388.4
1260,Pneuma MP-28,Productivity,,12,USD 388.4
1261,Pneuma MP-29,Productivity,,12,USD 498.7
1262,Pneuma MP-30,Productivity,,12,USD 498.7
1263,Pneuma MP-31,Productivity,,12,USD 498.7
1264,Pneuma MP-32,Productivity,,12,USD 498.7
1265,Pneuma MA-01,All Season,Mix,12,USD 866.2
1266,Pneuma MA-02,All Season,,12,USD 329.78
1267,Pneuma MA-03,All Season,,12,USD 329.78
1268,Pneuma MA-04,All Season,,12,USD 340.1
1269,Pneuma MA-05,All Season,,12,USD 329.78
1270,Pneuma MA-06,All Season,,12,USD 367.4
1271,Pneuma MA-07,All Season,,12,USD 467.15
1272,Pneuma MA-08,All Season,,12,USD 530.2
1273,Pneuma MA-09,All Season,,12,USD 498.65
1274,Pneuma MA-10,All Season,,12,USD 329.78
1275,Pneuma MA-11,All Season,,12,USD 766.4
1276,Pneuma MA-12,All Season,,12,USD 329.78
1277,Pneuma MA-13,All Season,,12,USD 467.15
1278,Pneuma MA-14,All Season,,12,USD 813.7
1279,Pneuma MA-15,All Season,,12,USD 551.15
1280,Pneuma MA-16,All Season,,12,USD 454.0725
1281,Pneuma MA-17,All Season,,12,USD 393.7
1282,Pneuma MA-18,All Season,,12,USD 329.78
1283,Pneuma MA-19,All Season,,12,USD 329.78
1284,Pneuma MA-20,All Season,,12,USD 329.78
1285,Pneuma MA-21,All Season,,12,USD 430.4
1286,Pneuma MA-22,All Season,,12,USD 729.65
1287,Pneuma MA-23,All Season,,12,USD 698.145
1288,Pneuma MA-24,All Season,,12,USD 698.15
1289,Pneuma MA-25,All Season,,12,USD 472.45
1290,Pneuma MA-26,All Season,,12,USD 351.645
1291,Pneuma MA-27,All Season,,12,USD 329.78
1292,Pneuma MA-28,All Season,,12,USD 346.395
1293,Pneuma MA-29,All Season,,12,USD 446.145
1294,Pneuma MA-30,All Season,,12,USD 745.4
1295,Pneuma MA-31,All Season,,12,USD 472.45
1296,Pneuma MA-32,All Season,,12,USD 329.78
1297,Pneuma MA-33,All Season,,12,USD 488.2
1298,Pneuma MA-34,All Season,,12,USD 383.15
1299,Pneuma MA-35,All Season,,12,USD 551.15
1300,Pneuma MA-36,All Season,,12,USD 456.7
1301,Pneuma MA-37,All Season,,12,USD 519.7
1302,Pneuma MA-38,All Season,,12,USD 329.78
1303,Pneuma MA-39,All Season,,12,USD 787.45
1304,Pneuma MA-40,All Season,,12,USD 438.3225
1305,Pneuma MA-41,All Season,,12,USD 430.45
1306,Pneuma MA-42,All Season,,12,USD 881.95
1307,Pneuma MA-43,All Season,,12,USD 329.78
1308,Pneuma MA-44,All Season,,12,USD 808.395
1309,Pneuma RP-01,Productivity,Rural,12,USD 290.9025
1310,Pneuma RP-02,Productivity,,12,USD 290.9025
1311,Pneuma RP-03,Productivity,,12,USD 356.8425
1312,Pneuma RP-04,Productivity,,12,USD 356.8425
1313,Pneuma RP-05,Productivity,,12,USD 304.4
1314,Pneuma RP-06,Productivity,,12,USD 304.4
1315,Pneuma RP-07,Productivity,,12,USD 367.45
1316,Pneuma RP-08,Productivity,,12,USD 367.45
1317,Pneuma RP-09,Productivity,,12,USD 335.9
1318,Pneuma RP-10,Productivity,,12,USD 335.9
1319,Pneuma RP-11,Productivity,,12,USD 419.95
1320,Pneuma RP-12,Productivity,,12,USD 419.95
1321,Pneuma RP-13,Productivity,,12,USD 254.52
1322,Pneuma RP-14,Productivity,,12,USD 254.52
1323,Pneuma RP-15,Productivity,,12,USD 322.77
1324,Pneuma RP-16,Productivity,,12,USD 322.77
1325,Pneuma RP-17,Productivity,,12,USD 482.895
1326,Pneuma RP-18,Productivity,,12,USD 482.895
1327,Pneuma RP-19,Productivity,,12,USD 91.77
1328,Pneuma RP-20,Productivity,,12,USD 91.77
1329,Pneuma RP-21,Productivity,,12,USD 141.65
1330,Pneuma RP-22,Productivity,,12,USD 141.65
1331,Pneuma RP-23,Productivity,,12,USD 472.395
1332,Pneuma RP-24,Productivity,,12,USD 472.395
1333,Pneuma RP-25,Productivity,,12,USD 329.78
1334,Pneuma RP-26,Productivity,,12,USD 329.78
1335,Pneuma RP-27,Productivity,,12,USD 409.4
1336,Pneuma RP-28,Productivity,,12,USD 409.4
1337,Pneuma RP-29,Productivity,,12,USD 299.145
1338,Pneuma RP-30,Productivity,,12,USD 299.145
1339,Pneuma RP-31,Productivity,,12,USD 288.7
1340,Pneuma RP-32,Productivity,,12,USD 288.7
1341,Pneuma RP-33,Productivity,,12,USD 335.95
1342,Pneuma RP-34,Productivity,,12,USD 335.95
1343,Pneuma RP-35,Productivity,,12,USD 367.4
1344,Pneuma RP-36,Productivity,,12,USD 367.4
1345,Pneuma RP-37,Productivity,,12,USD 314.9
1346,Pneuma RP-38,Productivity,,12,USD 314.9
1347,Pneuma RP-39,Productivity,,12,USD 351.7
1348,Pneuma RP-40,Productivity,,12,USD 351.7
1349,Pneuma RP-41,Productivity,,12,USD 451.45
1350,Pneuma RP-42,Productivity,,12,USD 451.45
1351,Pneuma RP-43,Productivity,,12,USD 335.9
1352,Pneuma RP-44,Productivity,,12,USD 335.9
1353,Pneuma RP-45,Productivity,,12,USD 370.02
1354,Pneuma RP-46,Productivity,,12,USD 370.02
1355,Pneuma RP-47,Productivity,,12,USD 152.145
1356,Pneuma RP-48,Productivity,,12,USD 152.145
1357,Pneuma RP-49,Productivity,,12,USD 517.0725
1358,Pneuma RP-50,Productivity,,12,USD 517.0725
1359,Pneuma RP-51,Productivity,,12,USD 385.77
1360,Pneuma RP-52,Productivity,,12,USD 385.77
1361,Pneuma RP-53,Productivity,,12,USD 397.32
1362,Pneuma RP-54,Productivity,,12,USD 397.32
1363,Pneuma RP-55,Productivity,,12,USD 204.65
1364,Pneuma RP-56,Productivity,,12,USD 204.65
1365,Pneuma RP-57,Productivity,,12,USD 825.825
1366,Pneuma RP-58,Productivity,,12,USD 825.825
1367,Pneuma RP-59,Productivity,,12,USD 329.78
1368,Pneuma RP-60,Productivity,,12,USD 329.78
1369,Pneuma RP-61,Productivity,,12,USD 498.6975
1370,Pneuma RP-62,Productivity,,12,USD 498.6975
1371,Pneuma RP-63,Productivity,,12,USD 509.145
1372,Pneuma RP-64,Productivity,,12,USD 509.145
1373,Pneuma RP-65,Productivity,,12,USD 320.145
1374,Pneuma RP-66,Productivity,,12,USD 320.145
1375,Pneuma RP-67,Productivity,,12,USD 498.7
1376,Pneuma RP-68,Productivity,,12,USD 498.7
1377,Pneuma RP-69,Productivity,,12,USD 314.9
1378,Pneuma RP-70,Productivity,,12,USD 314.9
1379,Pneuma RP-71,Productivity,,12,USD 330.65
1380,Pneuma RP-72,Productivity,,12,USD 330.65
1381,Pneuma RP-73,Productivity,,12,USD 377.9
1382,Pneuma RP-74,Productivity,,12,USD 377.9
1383,Pneuma RP-75,Productivity,,12,USD 341.15
1384,Pneuma RP-76,Productivity,,12,USD 341.15
1385,Pneuma RP-77,Productivity,,12,USD 346.4
1386,Pneuma RP-78,Productivity,,12,USD 346.4
1387,Pneuma RP-79,Productivity,,12,USD 372.65
1388,Pneuma RP-80,Productivity,,12,USD 372.65
1389,Pneuma RP-81,Productivity,,12,USD 409.4
1390,Pneuma RP-82,Productivity,,12,USD 409.4
1391,Pneuma RP-83,Productivity,,12,USD 194.2
1392,Pneuma RP-84,Productivity,,12,USD 194.2
1393,Pneuma RP-85,Productivity,,12,USD 380.52
1394,Pneuma RP-86,Productivity,,12,USD 380.52
1395,Pneuma RP-87,Productivity,,12,USD 385.77
1396,Pneuma RP-88,Productivity,,12,USD 385.77
1397,Pneuma RP-89,Productivity,,12,USD 356.95
1398,Pneuma RP-90,Productivity,,12,USD 356.95
1399,Pneuma RP-91,Productivity,,12,USD 324.345
1400,Pneuma RP-92,Productivity,,12,USD 324.345
1401,Pneuma RP-93,Productivity,,12,USD 404.15
1402,Pneuma RP-94,Productivity,,12,USD 404.15
1403,Pneuma RP-95,Productivity,,12,USD 451.395
1404,Pneuma RP-96,Productivity,,12,USD 451.395
1405,Pneuma RP-97,Productivity,,12,USD 391.02
1406,Pneuma RP-98,Productivity,,12,USD 391.02
1407,Pneuma RP-99,Productivity,,12,USD 456.65
1408,Pneuma RP-00,Productivity,,12,USD 456.65
1409,Pneuma RP-01,Productivity,,12,USD 104.9
1410,Pneuma RP-02,Productivity,,12,USD 104.9
1411,Pneuma RP-03,Productivity,,12,USD 257.2
1412,Pneuma RP-04,Productivity,,12,USD 257.2
1413,Pneuma RP-05,Productivity,,12,USD 398.895
1414,Pneuma RP-06,Productivity,,12,USD 398.895
1415,Pneuma RP-07,Productivity,,12,USD 472.4
1416,Pneuma RP-08,Productivity,,12,USD 472.4
1417,Pneuma RP-09,Productivity,,12,USD 314.9
